index,workflow_ID,dataset_name,class_key,filter_min_counts,normalize_size_factors,scale_input,logtrans_input,model_name,ae_type,hidden_size,hidden_dropout,batchnorm,activation,init,epochs,reduce_lr,early_stop,batch_size,optimizer,verbose,threads,learning_rate,n_perm,permute,mode,pct_split,obs_key,n_keep,keep_obs,train_test_random_seed,obs_subsample,make_fake,true_celltype,false_celltype,pct_false,predictor_model,predict_key,predictor_hidden_sizes,predictor_epochs,predictor_batch_size,semi_sup,predictor_activation,unlabeled_category,save_zinb_param,use_raw_as_output,contrastive_margin,same_class_pct,change_perm,use_TEST,split_strategy,batch_removal_weight,use_hvg
862,862,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
863,863,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
864,864,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
865,865,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
866,866,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
867,867,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
868,868,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
869,869,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
870,870,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
871,871,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
872,872,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
873,873,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
874,874,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
875,875,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
876,876,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
877,877,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
878,878,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
879,879,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
880,880,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
881,881,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
882,882,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
883,883,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
884,884,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
885,885,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
886,886,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
887,887,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
888,888,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
889,889,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
890,890,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
891,891,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
892,892,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
893,893,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
894,894,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
895,895,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
896,896,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
897,897,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
898,898,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
899,899,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
900,900,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
901,901,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
902,902,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
903,903,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
904,904,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
905,905,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
906,906,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
907,907,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
908,908,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
909,909,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
910,910,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
911,911,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
912,912,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
913,913,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
914,914,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,0.0,softmax,,0.0,0.0,,,True,False,random,,
915,915,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
916,916,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
917,917,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
918,918,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
919,919,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
920,920,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
921,921,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
922,922,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
923,923,htap,celltype,True,True,False,False,dca_into_perm,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,1.0,softmax,,0.0,0.0,,,True,False,random,,
924,924,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,5.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
925,925,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,5.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
926,926,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,5.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
927,927,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
928,928,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
929,929,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,10.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
930,930,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
931,931,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
932,932,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,50.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
933,933,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
934,934,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
935,935,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,fixed_number,,celltype,100.0,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
936,936,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
937,937,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
938,938,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.1,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
939,939,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
940,940,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
941,941,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.5,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
942,942,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,42.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
943,943,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,43.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
944,944,htap,celltype,True,True,False,False,scanvi,,0,,,,,,,,,,,,,1,,percentage,0.9,,,,44.0,,False,,,,MLP,celltype,16,50,32,,softmax,,,,,,,False,random,,
945,945,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Basal,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
946,946,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Basal,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
947,947,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Basal,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
948,948,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
949,949,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
950,950,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
951,951,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2.Club,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
952,952,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2.Club,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
953,953,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,AT2.Club,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
954,954,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Artery,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
955,955,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Artery,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
956,956,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Artery,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
957,957,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Cap.general,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
958,958,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Cap.general,0.05,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
959,959,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,Cap.general,0.2,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
960,960,htap,celltype,True,True,False,False,dca_permuted,normal,128,0.0,True,relu,glorot_uniform,100.0,10.0,5.0,32.0,RMSprop,True,,,1,True,percentage,0.8,,,,71.0,,True,Basal,NK,0.01,MLP,celltype,64,50,32,1.0,sigmoid,,0.0,0.0,,,True,False,random,,
